일자,기온(°C),습도(%rh),체감온도(°C)
2010-09-20,25.8,61.1,26.9
2010-09-21,24.7,93.1,28.1
2010-09-22,17.8,91.6,20.9
2010-09-23,22.7,40.5,22.1
2010-09-24,23.1,44.7,22.9
2010-09-25,24.1,38,23.2
2010-09-26,24.1,40.4,23.4
2010-09-27,23.7,57.9,24.5
2010-09-28,17.4,91.2,20.5
2010-09-29,16.6,51,17.1
2010-09-30,20.6,35,19.7
2010-10-15,9.6,6.8,8.8
2010-10-18,9.1,6.1,8.4
2010-10-25,5,23.4,0.7
2010-10-26,1.6,15.5,-2.5
2010-10-27,1.5,14.4,-2.5
2010-10-28,2.2,5.4,0.7
2010-10-29,3.4,6.8,1.6
2010-10-30,7,8.6,5.3
2010-11-01,8.5,22.7,5.2
2010-11-02,2.8,22,-2
2010-11-03,1.1,10.8,-2.2
2010-11-04,5.8,11.5,3.3
2010-11-05,7.2,10.8,5.1
2010-11-08,2.1,32.4,-4
2010-11-09,2.1,28.4,-3.6
2010-11-10,0.3,10.1,-3
2010-11-11,3.2,16.9,-0.8
2010-11-12,6.3,11.9,3.8
2010-11-13,5.8,11.9,3.2
2010-11-14,3.6,19.1,-0.6
2010-11-15,-1.6,14.8,-6.3
2010-11-16,-1.1,13,-5.4
2010-11-17,3.1,9.4,0.5
2010-11-18,2,7.6,-0.3
2010-11-19,2.8,10.8,-0.2
2010-11-20,4.6,15.8,1.1
2010-11-21,6.2,9,4.3
2010-11-22,2.8,14,-0.8
2010-11-23,-0.2,12.6,-4.2
2010-11-24,3.7,9.4,1.2
2010-11-25,-0.4,13.7,-4.7
2010-11-26,-3,9,-6.6
2010-11-27,-2.7,20.9,-8.8
2010-11-28,-4.2,22.7,-11
2010-11-29,-0.2,12.6,-4.2
2010-12-01,6,12.2,3.4
2010-12-02,5.6,10.1,3.4
2010-12-03,-2.2,28.1,-9.1
2010-12-04,-3.2,14.4,-8.2
2010-12-05,4.9,10.8,2.4
2010-12-06,-3,14.8,-8.1
2010-12-07,-4.4,12.2,-9.2
2010-12-08,-1.7,13.3,-6.2
2010-12-09,-4.2,10.4,-8.5
2010-12-10,-2.8,18.4,-8.5
2010-12-11,-4,24.5,-11
2010-12-12,-6.3,19.4,-13.1
2010-12-13,1.8,14.8,-2.2
2010-12-14,-10.1,22.7,-18.5
2010-12-15,-11.8,18.7,-19.9
2010-12-16,-12.1,14.8,-19.3
2010-12-17,-5.3,16.9,-11.4
2010-12-18,-4.2,13,-9.1
2010-12-19,0.9,10.1,-2.3
2010-12-20,2.4,11.5,-0.8
2010-12-21,0.9,9,-2
2010-12-22,1,9,-1.9
2010-12-23,-9.3,22,-17.4
2010-12-24,-14.4,18.7,-23.1
2010-12-25,-13.9,23,-23.4
2010-12-26,-12.9,14.8,-20.3
2010-12-27,-9,12.2,-14.8
2010-12-28,-4.9,19.1,-11.3
2010-12-29,-8.6,11.9,-14.2
2010-12-30,-8.5,15.8,-15.1
2011-01-01,-10,10.1,-15.3
2011-01-02,-7.9,8.6,-12.3
2011-01-03,-8.1,7.2,-11.9
2011-01-04,-5.9,14,-11.5
2011-01-05,-7.5,15.1,-13.7
2011-01-06,-9.6,10.1,-14.8
2011-01-07,-9.5,14.4,-16
2011-01-08,-8.2,13.7,-14.2
2011-01-09,-9.6,19.1,-17.2
2011-01-10,-11.3,16.2,-18.7
2011-01-11,-5.6,30.6,-13.9
2011-01-12,-10.6,19.4,-18.5
2011-01-13,-11.1,12.2,-17.3
2011-01-14,-6.8,26.3,-14.8
2011-01-15,-15.3,24.8,-25.5
2011-01-16,-17.3,17.3,-26.4
2011-01-17,-13.6,10.4,-19.7
2011-01-18,-10.2,9.4,-15.3
2011-01-19,-9.3,10.1,-14.5
2011-01-20,-10.3,14.4,-17
2011-01-21,-9,14,-15.3
2011-01-22,-6.7,13,-12.2
2011-01-23,-6.8,14.8,-12.8
2011-01-24,-9.9,19.1,-17.6
2011-01-25,-11.7,10.1,-17.3
2011-01-26,-10.5,15.1,-17.4
2011-01-27,-11.3,11.2,-17.2
2011-01-28,-10.4,12.2,-16.5
2011-01-29,-10.9,19.8,-19
2011-01-30,-12.7,16.6,-20.5
2011-02-01,-3.9,10.8,-8.2
2011-02-02,-2.3,7.9,-5.4
2011-02-03,-1.3,5.8,-3.4
2011-02-04,0.1,10.8,-3.4
2011-02-05,-0.7,10.8,-4.4
2011-02-06,-2,9.4,-5.5
2011-02-07,-1.9,9.7,-5.5
2011-02-08,-0.4,9.4,-3.6
2011-02-09,-2.4,23.4,-8.8
2011-02-10,-4.8,11.9,-9.6
2011-02-11,-5,18.4,-11.3
2011-02-12,-9,16.6,-15.9
2011-02-13,-9,10.1,-14.1
2011-02-14,-6,9,-10.2
2011-02-15,-5.3,8.3,-9.1
2011-02-16,-5,6.5,-8
2011-02-17,-1.6,7.6,-4.5
2011-02-18,-3,9,-6.6
2011-02-19,-2.5,9.7,-6.2
2011-02-20,-2,7.9,-5.1
2011-02-21,1.4,13.3,-2.4
2011-02-22,0.8,8.3,-1.9
2011-02-23,0.7,9.4,-2.3
2011-02-24,4.1,15.8,0.5
2011-02-25,-0.2,19.8,-5.5
2011-02-26,0.2,22,-5.3
2011-02-27,1.8,33.5,-4.5
2011-03-01,-1.6,18.7,-7.1
2011-03-02,-3.3,23.4,-9.9
2011-03-03,-4.5,16.2,-10.2
2011-03-04,-3,14.4,-8
2011-03-05,-1.8,12.6,-6.1
2011-03-06,3.3,19.8,-1.1
2011-03-07,-1.1,15.5,-5.9
2011-03-08,-0.2,22.7,-5.9
2011-03-09,-2.4,14,-7.2
2011-03-10,-2,14.8,-6.8
2011-03-11,0.6,11.9,-3.1
2011-03-12,1.9,13.3,-1.8
2011-03-13,8.6,18,5.8
2011-03-14,4.4,18,0.6
2011-03-15,-1.9,23,-8.1
2011-03-16,-2.4,19.1,-8.1
2011-03-17,-2.3,13,-6.8
2011-03-18,-1.5,14,-6.1
2011-03-19,6.6,24.8,2.6
2011-03-20,3,13,-0.4
2011-03-21,4.1,22,-0.3
2011-03-22,-0.5,16.9,-5.4
2011-03-23,-1.8,10.1,-5.5
2011-03-24,0.3,18.7,-4.7
2011-03-25,-0.8,20.5,-6.3
2011-03-26,-0.1,11.9,-3.9
2011-03-27,1.8,8.3,-0.7
2011-03-28,3.6,13.7,0.2
2011-03-29,2.1,9.4,-0.7
2011-03-30,3.3,15.1,-0.4
2011-04-01,4.3,7.9,2.3
2011-04-02,5.6,8.6,3.7
2011-04-03,4.9,10.8,2.4
2011-04-04,4.7,11.9,1.9
2011-04-05,5.1,9.7,2.8
2011-04-06,6.4,13.3,3.7
2011-04-07,8.6,12.6,6.5
2011-04-08,7.5,10.1,5.6
2011-04-09,7.1,14,4.5
2011-04-10,8.5,14.8,6.1
2011-04-11,6,18.4,2.5
2011-04-12,5.1,9.7,2.8
2011-04-13,5.7,10.8,3.3
2011-04-14,6.7,9,4.9
2011-04-15,10,22.7,7.1
2011-04-16,6.5,14,3.7
2011-04-17,8.4,14.4,6
2011-04-18,5.9,23.4,1.8
2011-04-19,6.9,19.4,3.5
2011-04-20,6.4,12.6,3.8
2011-04-21,8,12.6,5.8
2011-04-22,8.2,23.8,4.7
2011-04-23,6.4,13.3,3.7
2011-04-24,6.3,11.9,3.8
2011-04-25,7.5,18,4.4
2011-04-26,9.1,19.1,6.3
2011-04-27,8.9,17.6,6.2
2011-04-28,7.3,14,4.7
2011-04-29,7.9,9.7,6.2
2011-05-01,14.2,94.6,17.4
2011-05-02,20.7,35.5,19.8
2011-05-03,20.5,29.9,19.2
2011-05-04,21.6,23,19.5
2011-05-05,23.2,30.1,21.7
2011-05-06,16.4,81.2,18.8
2011-05-07,21.6,47,21.6
2011-05-08,23.3,39.8,22.7
2011-05-09,22,83.9,24.7
2011-05-10,18.3,91.6,21.4
2011-05-11,21.1,64,22.4
2011-05-12,20.2,62.9,21.4
2011-05-13,20.2,37.8,19.6
2011-05-14,22.7,24.4,20.6
2011-05-15,22.7,38.6,22
2011-05-16,22,26.9,20.2
2011-05-17,22.7,24.1,20.6
2011-05-18,25.4,33.4,24
2011-05-19,23.6,51.8,24
2011-05-20,20,82.7,22.6
2011-05-21,17.7,71.2,19.5
2011-05-22,23.2,36.2,22.2
2011-05-23,25.6,26.2,23.4
2011-05-24,27.8,24.4,25.2
2011-05-25,28.1,27.6,25.8
2011-05-26,24,34.3,22.8
2011-05-27,24.4,39.1,23.6
2011-05-28,28.9,23.6,26.1
2011-05-29,30.9,26.8,28.3
2011-05-30,27.7,28.8,25.6
2011-05-31,23.5,51.4,23.8
2011-06-01,21.5,60.8,22.6
2011-06-02,24.7,50.3,24.9
2011-06-03,24.7,30.5,23.1
2011-06-04,24.6,49.6,24.7
2011-06-05,27,39.8,26.2
2011-06-06,26.9,39.1,26
2011-06-07,26.6,30.7,24.8
2011-06-08,27.5,40.8,26.7
2011-06-09,22,65.2,23.4
2011-06-10,24.3,58.5,25.2
2011-06-11,29.1,37.7,27.9
2011-06-12,29.8,33.6,28.1
2011-06-13,26.9,48.8,26.9
2011-06-14,29.4,35.6,28
2011-06-15,31.8,27.7,29.3
2011-06-16,31.9,22.8,28.6
2011-06-17,31.3,20.7,27.8
2011-06-18,28.9,41.4,28.1
2011-06-19,31.8,39.2,30.6
2011-06-20,31.7,43,31
2011-06-21,29.5,36.7,28.2
2011-06-22,24.9,81,27.5
2011-06-23,23.2,91.8,26.5
2011-06-24,21.4,92.6,24.7
2011-06-25,20,76.6,22.1
2011-06-26,21.5,69.3,23.2
2011-06-27,20.2,89.9,23.3
2011-06-28,29.7,44,29.2
2011-06-29,23.2,86.7,26.1
2011-06-30,27.8,69.5,29.5
2011-07-01,28.6,68.6,30.3
2011-07-02,26.8,78,29.2
2011-07-03,24.8,83.8,27.6
2011-07-04,28,54.2,28.5
2011-07-05,29.9,47.5,29.7
2011-07-06,30.6,43.1,29.9
2011-07-07,25.3,68.3,26.9
2011-07-08,24.5,73.1,26.5
2011-07-09,27.6,67.7,29.2
2011-07-10,28.4,66.8,29.9
2011-07-11,22.1,91.2,25.3
2011-07-12,25.6,75.5,27.8
2011-07-13,26.2,75.7,28.4
2011-07-14,24.6,85.5,27.5
2011-07-15,25.9,83,28.6
2011-07-16,25.3,81.6,27.9
2011-07-17,29,67.4,30.6
2011-07-18,33.9,46.3,33.5
2011-07-19,32.6,47.5,32.4
2011-07-20,32.6,35.7,31
2011-07-21,31.8,40.4,30.8
2011-07-22,26.5,67.9,28.1
2011-07-23,29.6,60.3,30.6
2011-07-24,27.9,66.1,29.4
2011-07-25,27.9,74.2,30
2011-07-26,29.2,63.8,30.5
2011-07-27,26,89.4,29.2
2011-07-28,25.9,81.8,28.5
2011-07-29,30.1,66.2,31.6
2011-07-30,30.5,61.9,31.6
2011-07-31,26.6,78.6,29
2011-08-01,29,70.8,30.8
2011-08-02,30,67.8,31.6
2011-08-03,27,89.9,30.3
2011-08-04,27.9,76.3,30.2
2011-08-05,33.4,55.3,33.9
2011-08-06,32.6,53.2,32.9
2011-08-07,32.9,51.5,33.1
2011-08-08,27.6,69.4,29.3
2011-08-09,28.5,65.2,29.9
2011-08-10,28.7,70,30.5
2011-08-11,29.7,69.3,31.4
2011-08-12,26.2,84.9,29.1
2011-08-13,26.2,83.9,29
2011-08-14,26.8,81.1,29.4
2011-08-15,26.9,76.5,29.2
2011-08-16,26.1,83.4,28.9
2011-08-17,24.6,91.8,27.9
2011-08-18,30,57,30.7
2011-08-19,28.8,59.9,29.7
2011-08-20,26.9,60.3,27.9
2011-08-21,30.7,43.3,30.1
2011-08-22,29.4,50.8,29.5
2011-08-23,30.5,37.1,29.2
2011-08-24,28.4,51,28.6
2011-08-25,30.2,44.5,29.7
2011-08-26,30.3,47.8,30.1
2011-08-27,31.1,50.4,31.1
2011-08-28,31.8,48.5,31.7
2011-08-29,29.5,66,31
2011-08-30,31.8,51.2,31.9
2011-08-31,32.8,44.9,32.2
2011-09-01,30.8,51,30.9
2011-09-02,32.1,43.6,31.4
2011-09-03,30.5,42.5,29.8
2011-09-04,30.2,35.1,28.7
2011-09-05,28.4,37.5,27.3
2011-09-06,28.6,31.7,26.8
2011-09-07,26.5,42.3,25.9
2011-09-08,25.6,36.4,24.5
2011-09-09,20.6,78.5,22.9
2011-09-10,26.4,50.5,26.6
2011-09-11,22.4,76.5,24.6
2011-09-12,26.9,58.9,27.7
2011-09-13,30.9,31.4,28.9
2011-09-14,27.8,58.1,28.6
2011-09-15,30.9,47.3,30.7
2011-09-16,31.1,43,30.4
2011-09-17,31,47.3,30.8
2011-09-18,26,50,26.1
2011-09-19,18.2,59.2,19.2
2011-09-20,23.2,31.1,21.7
2011-09-21,24,29.4,22.3
2011-09-22,23.5,37.2,22.6
2011-09-23,25.9,26.3,23.7
2011-09-24,25.8,29.6,24
2011-09-25,26.6,34.3,25.2
2011-09-26,27.3,34.4,25.9
2011-09-27,28.9,16.2,24.9
2011-09-28,23.5,45,23.3
2011-09-29,19.5,62.3,20.7
2011-09-30,16.6,83.1,19.1
2011-10-01,7.8,7.9,6.4
2011-10-02,9.6,9,8.3
2011-10-03,7.3,6.5,6.2
2011-10-04,8.5,7.6,7.3
2011-10-17,7.1,11.9,4.8
2011-10-18,4.7,8.3,2.7
2011-10-19,5.2,9.7,3
2011-10-24,7.1,16.9,4.1
2011-10-25,4.4,11.9,1.5
2011-10-26,3.3,9,0.9
2011-10-27,6.8,9,5
2011-11-01,9.9,7.9,8.9
2011-11-03,10,7.9,9
2011-11-12,9.3,16.9,6.8
2011-11-13,6.6,11.2,4.3
2011-11-14,3.8,13.3,0.6
2011-11-15,4,9.7,1.5
2011-11-16,6.3,12.6,3.7
2011-11-19,3.6,22.3,-1
2011-11-20,-2,18.7,-7.6
2011-11-21,-1.8,11.5,-5.9
2011-11-22,1.9,16.9,-2.4
2011-11-23,-1.9,20.2,-7.7
2011-11-24,-5.1,14.8,-10.7
2011-11-25,-0.2,10.4,-3.7
2011-11-26,2,11.2,-1.2
2011-11-27,8.8,8.3,7.5
2011-11-29,9.2,18.4,6.5
2011-12-01,4.5,18.4,0.6
2011-12-02,2.5,13,-1
2011-12-03,3.9,18,-0.1
2011-12-04,-0.1,15.8,-4.7
2011-12-05,-1.7,10.1,-5.4
2011-12-06,1.5,9.4,-1.4
2011-12-07,2.3,13,-1.2
2011-12-08,-3.2,18.7,-9.1
2011-12-09,-4,14.8,-9.3
2011-12-10,-4,11.5,-8.5
2011-12-11,-0.8,9,-4
2011-12-12,0,8.3,-2.8
2011-12-13,-2.9,9.4,-6.6
2011-12-14,-0.9,13.3,-5.2
2011-12-15,-5.7,18,-12.1
2011-12-16,-8.6,17.6,-15.6
2011-12-17,-9.8,12.6,-15.9
2011-12-18,-4.9,6.5,-7.9
2011-12-19,-6.4,11.5,-11.4
2011-12-20,-5,10.8,-9.5
2011-12-21,-0.7,10.4,-4.3
2011-12-22,-7.4,23,-15.1
2011-12-23,-10,9.4,-15
2011-12-24,-7,23.4,-14.7
2011-12-25,-9.4,14.4,-15.9
2011-12-26,-9.3,16.6,-16.3
2011-12-27,-8.4,10.8,-13.6
2011-12-28,-4,11.5,-8.5
2011-12-29,-2.6,16.9,-8
2011-12-30,-6.3,7.9,-10.1
2012-01-01,-6.6,13,-12.1
2012-01-02,-8,10.8,-13.1
2012-01-03,-6.1,18.7,-12.7
2012-01-04,-8.7,18.7,-16
2012-01-05,-9.7,5,-12.6
2012-01-06,-5.2,10.8,-9.8
2012-01-07,-8,8.3,-12.3
2012-01-08,-5.4,7.6,-8.9
2012-01-09,-1.6,9,-4.9
2012-01-10,-5.1,15.1,-10.7
2012-01-11,-7.2,20.9,-14.5
2012-01-12,-9.5,13.3,-15.7
2012-01-13,-3.5,11.2,-7.8
2012-01-14,-6.2,7.6,-9.9
2012-01-15,-4.6,14,-9.9
2012-01-16,-4.2,10.8,-8.6
2012-01-17,0.3,12.2,-3.5
2012-01-18,-1.8,10.8,-5.7
2012-01-19,1.4,7.6,-1
2012-01-20,3.8,15.5,0.2
2012-01-21,-2.3,21.2,-8.3
2012-01-22,-11.5,15.8,-18.8
2012-01-23,-11.8,14.8,-18.9
2012-01-24,-10.4,13.3,-16.8
2012-01-25,-10.9,20.9,-19.2
2012-01-26,-7.9,13,-13.7
2012-01-27,-4.4,13.3,-9.5
2012-01-28,-5.8,10.1,-10.3
2012-01-29,-5.1,11.9,-10
2012-01-30,-8.5,14.8,-14.8
2012-02-01,-14.2,20.9,-23.4
2012-02-02,-16.7,16.6,-25.5
2012-02-03,-14.1,10.1,-20.2
2012-02-04,-3.9,13,-8.8
2012-02-05,-4.3,11.5,-8.9
2012-02-06,-3.1,9.4,-6.8
2012-02-07,-11,22.3,-19.6
2012-02-08,-11.4,19.4,-19.5
2012-02-09,-7.1,10.4,-11.9
2012-02-10,-6.8,14,-12.6
2012-02-11,-8.4,8.3,-12.7
2012-02-12,-5,6.5,-8
2012-02-13,0.3,13,-3.7
2012-02-14,0.1,14.4,-4.2
2012-02-15,-3.5,14.4,-8.6
2012-02-16,-4.8,23.8,-11.9
2012-02-17,-8.1,21.2,-15.7
2012-02-18,-9.3,14.8,-15.8
2012-02-19,-8.1,15.8,-14.6
2012-02-20,-5.4,13.7,-10.8
2012-02-21,-0.6,10.1,-4.1
2012-02-22,-0.6,10.1,-4.1
2012-02-23,3.5,21.2,-1
2012-02-24,0.2,10.1,-3.1
2012-02-25,-2.2,12.6,-6.6
2012-02-26,-3.5,15.8,-8.9
2012-02-27,-5,14.4,-10.4
2012-02-28,-3.1,9.4,-6.8
2012-03-01,4.4,9.4,2.1
2012-03-02,5.9,17.3,2.5
2012-03-03,2.8,17.6,-1.4
2012-03-04,3,21.6,-1.7
2012-03-05,3.5,22,-1.1
2012-03-06,2.1,19.8,-2.6
2012-03-07,0,15.5,-4.5
2012-03-08,0.6,15.5,-3.8
2012-03-09,-1.5,13.7,-6
2012-03-10,1.7,23.8,-3.6
2012-03-11,-4.6,22,-11.4
2012-03-12,-4.8,23,-11.8
2012-03-13,-3.3,7.9,-6.6
2012-03-14,2.5,18.4,-1.9
2012-03-15,-0.9,11.2,-4.7
2012-03-16,6.4,18.4,3
2012-03-17,6.8,16.6,3.7
2012-03-18,2.4,11.9,-0.9
2012-03-19,0.9,16.9,-3.6
2012-03-20,-1.4,13.3,-5.8
2012-03-21,-0.1,8.6,-3
2012-03-22,3.3,14,-0.2
2012-03-23,2.4,14.8,-1.4
2012-03-24,1.6,23.4,-3.7
2012-03-25,1.7,19.8,-3.1
2012-03-26,0.1,13.3,-4
2012-03-27,1.1,13.7,-2.8
2012-03-28,6.5,11.2,4.2
2012-03-29,5.9,10.1,3.7
2012-03-30,5.9,17.3,2.5
2012-04-01,2.1,18.4,-2.4
2012-04-02,3.5,11.2,0.6
2012-04-03,1.1,23.8,-4.4
2012-04-04,3.2,18.4,-1
2012-04-05,3.3,9.4,0.8
2012-04-06,3.6,16.6,-0.2
2012-04-07,1.2,11.9,-2.3
2012-04-08,4.8,11.9,2
2012-04-11,9.1,14.8,6.8
2012-04-12,5.7,20.2,1.9
2012-04-13,7.4,11.9,5.2
2012-04-14,6.3,12.6,3.7
2012-04-15,7.1,10.1,5.1
2012-04-16,7.2,17.3,4.2
2012-04-17,7.5,10.1,5.6
2012-04-18,9.2,8.6,7.9
2012-04-21,9.6,37.1,5.6
2012-04-22,8.1,28.4,4.2
2012-04-23,9.2,20.9,6.3
2012-04-26,8.1,22.3,4.7
2012-04-27,7.8,11.5,5.7
2012-05-01,28.2,31.2,26.4
2012-05-02,29,32.8,27.3
2012-05-03,24.5,42,24
2012-05-04,24.9,41.5,24.3
2012-05-05,24.5,25.9,22.4
2012-05-06,24.1,13.5,20.4
2012-05-07,24.9,24,22.5
2012-05-08,27.5,19.1,24.2
2012-05-09,27.1,27.1,24.9
2012-05-10,26.5,31.5,24.8
2012-05-11,19.2,47.5,19.4
2012-05-12,21.1,44.3,20.9
2012-05-13,25.1,32.7,23.7
2012-05-14,16,88.5,18.9
2012-05-15,22.7,41.2,22.2
2012-05-16,21.3,43.4,21.1
2012-05-17,20.2,39.5,19.7
2012-05-18,23.8,33.4,22.5
2012-05-19,25.8,19.8,22.8
2012-05-20,28.6,24.2,25.9
2012-05-21,28.5,18.8,25
2012-05-22,29.3,19.5,25.8
2012-05-23,27.7,24.3,25.1
2012-05-24,24,40.7,23.4
2012-05-25,26.4,31.1,24.7
2012-05-26,25.9,21,23
2012-05-27,23.4,45.1,23.2
2012-05-28,26,44.3,25.6
2012-05-29,25.4,33.2,24
2012-05-30,23.5,41.2,23
2012-05-31,27,39.9,26.2
2012-06-01,26.6,28.5,24.6
2012-06-02,28.3,33,26.7
2012-06-03,29.1,23,26.2
2012-06-04,28.7,25,26.1
2012-06-05,27.5,42.2,26.9
2012-06-06,28.8,36.9,27.6
2012-06-07,29.4,38.1,28.3
2012-06-08,27.9,46.4,27.7
2012-06-09,29.9,33.7,28.2
2012-06-10,28.7,40,27.8
2012-06-11,27.5,41.3,26.8
2012-06-12,28.7,37.8,27.6
2012-06-13,28.9,36,27.6
2012-06-14,31.6,29.2,29.3
2012-06-15,27.9,42.7,27.3
2012-06-16,29.9,35.8,28.5
2012-06-17,29.8,29.4,27.6
2012-06-18,30.2,32.5,28.4
2012-06-19,33.5,22.7,30.1
2012-06-20,31.2,35.4,29.7
2012-06-21,31.9,35.7,30.4
2012-06-22,29.2,39.8,28.3
2012-06-23,31.4,37.1,30.1
2012-06-24,32.8,33.7,31
2012-06-25,33,26.9,30.3
2012-06-26,30.8,29.2,28.5
2012-06-27,31,32.3,29.1
2012-06-28,29.6,37.1,28.4
2012-06-29,31,38.1,29.8
2012-06-30,23.7,91.4,26.9
2012-07-01,25.4,64.2,26.7
2012-07-02,29.4,42.1,28.7
2012-07-03,25.5,70.4,27.3
2012-07-04,27.4,65.2,28.8
2012-07-05,24.4,83.3,27.1
2012-07-06,21.7,90.9,24.9
2012-07-07,30.8,43,30.1
2012-07-08,30.6,52.8,30.9
2012-07-09,32.2,43.8,31.6
2012-07-10,29,60.9,30
2012-07-11,26.5,72.9,28.5
2012-07-12,28.5,55.7,29.1
2012-07-13,29.3,61.5,30.4
2012-07-14,25.3,82.8,28
2012-07-15,20.4,90.4,23.5
2012-07-16,25,67.5,26.5
2012-07-17,28.7,64.1,30
2012-07-18,27.9,83.7,30.7
2012-07-19,25.3,87,28.3
2012-07-20,29.7,57.8,30.5
2012-07-21,31.3,53.8,31.7
2012-07-22,30.1,66.2,31.6
2012-07-23,30.4,63,31.6
2012-07-24,32,54.7,32.5
2012-07-25,31.6,57,32.3
2012-07-26,32.2,50.5,32.3
2012-07-27,32.3,51,32.4
2012-07-28,33.1,46.1,32.7
2012-07-29,33.2,50.8,33.3
2012-07-30,31.4,62.6,32.6
2012-07-31,33,52.3,33.2
2012-08-01,34.9,48.6,34.7
2012-08-02,35.4,42.8,34.6
2012-08-03,35.3,41.2,34.3
2012-08-04,35.9,37,34.4
2012-08-05,36.6,39.6,35.3
2012-08-06,35.7,43.6,35
2012-08-07,34.9,41.3,33.9
2012-08-08,33.9,39,32.7
2012-08-09,34.6,40.2,33.5
2012-08-10,28.8,66,30.3
2012-08-11,31.6,52,31.8
2012-08-12,27.6,78.2,30
2012-08-13,32,45.5,31.6
2012-08-14,31.1,51.8,31.3
2012-08-15,27.1,76.6,29.4
2012-08-16,28.8,54.2,29.3
2012-08-17,32.2,54.4,32.6
2012-08-18,28.6,76.5,30.9
2012-08-19,30.7,63.2,31.9
2012-08-20,27,79.9,29.5
2012-08-21,28.6,71.2,30.5
2012-08-22,24.5,91.1,27.8
2012-08-23,25.6,62.5,26.8
2012-08-24,26.1,60.7,27.1
2012-08-25,28.9,68.7,30.6
2012-08-26,32.3,53.8,32.7
2012-08-27,32.6,47.8,32.4
2012-08-28,29.2,56.8,29.9
2012-08-29,28.7,59.8,29.6
2012-08-30,24.7,80.4,27.2
2012-08-31,28.3,49,28.3
2012-09-01,29.3,52.8,29.6
2012-09-02,29.3,48.3,29.2
2012-09-03,28.4,57.8,29.2
2012-09-04,24.4,73.5,26.4
2012-09-05,24.7,66.2,26.1
2012-09-06,27,32.6,25.4
2012-09-07,27.2,39.1,26.3
2012-09-08,23.6,54.8,24.2
2012-09-09,24.5,57.7,25.3
2012-09-10,27.6,46.6,27.4
2012-09-11,27.4,40.6,26.6
2012-09-12,24.7,59.3,25.6
2012-09-13,20.8,88.4,23.8
2012-09-14,19.2,90.2,22.2
2012-09-15,25.4,46,25.2
2012-09-16,22.1,56.8,22.9
2012-09-17,18,89.1,20.9
2012-09-18,24.3,53.9,24.8
2012-09-19,25,49.3,25.1
2012-09-20,24.6,45.7,24.4
2012-09-21,23.4,62.1,24.6
2012-09-22,25.9,39.2,25.1
2012-09-23,26.5,39.8,25.7
2012-09-24,27.4,31.2,25.6
2012-09-25,27.7,30.5,25.8
2012-09-26,25.3,43.6,24.9
2012-09-27,23.6,44.8,23.4
2012-09-28,22,58.3,22.9
2012-09-29,19.8,43.6,19.7
2012-09-30,20.8,47.2,20.9
2012-10-11,9.9,10.4,8.4
2012-10-12,8.5,7.6,7.3
2012-10-17,9.6,11.9,7.8
2012-10-18,6.1,7.2,4.6
2012-10-22,8.5,19.8,5.5
2012-10-23,5,16.6,1.5
2012-10-24,9.6,11.5,7.9
2012-10-29,8.4,9,6.9
2012-10-30,6.6,17.3,3.4
2012-11-01,2.8,19.1,-1.6
2012-11-02,1.6,7.9,-0.8
2012-11-03,3.2,8.3,0.9
2012-11-04,9.1,14.8,6.8
2012-11-05,7.9,22,4.5
2012-11-06,5.2,10.8,2.7
2012-11-07,4.4,5,3.4
2012-11-08,6,9.4,4
2012-11-09,4.4,11.5,1.6
2012-11-10,9.3,15.1,7
2012-11-11,3.7,21.6,-0.8
2012-11-12,5.8,27.4,1.3
2012-11-13,1.7,13.7,-2.1
2012-11-14,-0.5,18,-5.6
2012-11-15,0.5,11.5,-3.1
2012-11-16,1,9.4,-2
2012-11-17,1.6,9.4,-1.3
2012-11-18,-0.5,7.2,-3.1
2012-11-19,-0.3,10.1,-3.7
2012-11-20,-1.7,14.8,-6.5
2012-11-21,-0.3,11.2,-4
2012-11-22,2.3,9.7,-0.5
2012-11-23,0.3,13.3,-3.7
2012-11-24,-1.7,11.2,-5.7
2012-11-25,-0.6,12.2,-4.6
2012-11-26,0.4,18.7,-4.5
2012-11-27,-2.7,5,-4.7
2012-11-28,-0.1,16.9,-4.9
2012-11-29,-0.9,18,-6.1
2012-12-01,-3.8,10.8,-8.1
2012-12-02,1.2,14,-2.8
2012-12-03,-1.5,28.4,-8.3
2012-12-04,-5.7,19.1,-12.3
2012-12-05,-6.1,24.5,-13.7
2012-12-06,-9,23.8,-17.3
2012-12-07,-6,20.9,-13
2012-12-08,-11,11.2,-16.9
2012-12-09,-12.9,13.7,-20
2012-12-10,-11.6,10.8,-17.5
2012-12-11,-10.2,9.4,-15.3
2012-12-12,-8.6,8.6,-13.1
2012-12-13,-5.4,14.8,-11
2012-12-14,0.9,21.2,-4.3
2012-12-15,2.2,13.7,-1.5
2012-12-16,-1.2,8.6,-4.3
2012-12-17,-4.7,15.8,-10.4
2012-12-18,-9,15.8,-15.7
2012-12-19,-9.4,13,-15.5
2012-12-20,-7.5,11.9,-12.9
2012-12-21,-1.7,24.1,-8
2012-12-22,-5.9,18,-12.3
2012-12-23,-12.1,17.6,-20
2012-12-24,-12.5,15.5,-20
2012-12-25,-11.9,17.3,-19.7
2012-12-26,-13.4,18.7,-21.9
2012-12-27,-11.2,12.2,-17.4
2012-12-28,-3.1,14.8,-8.2
2012-12-29,-1.5,11.5,-5.5
2012-12-30,-10,19.8,-17.8
2013-01-01,-8.7,18.7,-16
