일자,기온(°C),습도(%rh),체감온도(°C)
2011-05-15,21,55.8,21.7
2011-05-16,19.8,67.8,21.3
2011-05-17,22.8,38.9,22.1
2011-05-18,22.2,65.5,23.6
2011-05-19,22.8,62.9,24
2011-05-20,20,91.6,23.2
2011-05-21,22.8,78,25.1
2011-05-22,19.8,63.9,21.1
2011-05-23,15.9,79.3,18.2
2011-05-24,22.9,46.7,22.8
2011-05-25,22.5,53,23
2011-05-26,16.2,92.2,19.3
2011-05-27,17.3,82.1,19.8
2011-05-28,21.1,67,22.6
2011-05-29,23.9,51.1,24.2
2011-05-30,20.5,69.3,22.2
2011-05-31,17,76.3,19.1
2011-06-01,22.1,65.2,23.5
2011-06-02,21.9,67.9,23.5
2011-06-03,22.9,59.6,23.9
2011-06-04,23.5,61.2,24.6
2011-06-05,26.5,52.9,26.9
2011-06-06,26.8,39.2,25.9
2011-06-07,26,53.8,26.5
2011-06-08,25.5,59,26.4
2011-06-09,24.6,62.4,25.8
2011-06-10,23.6,79.3,26
2011-06-11,25.7,55.1,26.3
2011-06-12,24.8,62.7,26
2011-06-13,23.3,72.5,25.2
2011-06-14,22.6,70.6,24.4
2011-06-15,24.6,57.7,25.4
2011-06-16,25.8,56.5,26.5
2011-06-17,24.7,62.2,25.9
2011-06-18,24.4,70.4,26.1
2011-06-19,23.9,61.5,25
2011-06-20,24.5,66.5,26
2011-06-21,27.7,55.9,28.3
2011-06-22,23.6,93.1,26.9
2011-06-23,26.1,78.9,28.5
2011-06-24,27,78.3,29.4
2011-06-25,21.7,81,24.2
2011-06-26,23.2,93.3,26.6
2011-06-27,24.5,70.6,26.3
2011-06-28,24.1,90.5,27.3
2011-06-29,27.2,79.5,29.7
2011-06-30,27.3,79.4,29.8
2011-07-01,28.3,70.2,30.1
2011-07-02,28.6,68.6,30.3
2011-07-03,23.9,89.1,27
2011-07-04,28.1,69.3,29.8
2011-07-05,28.9,50.9,29
2011-07-06,22.4,80.6,24.8
2011-07-07,24,91.9,27.3
2011-07-08,26.3,84.8,29.2
2011-07-09,26.2,82.6,28.9
2011-07-10,28.5,74.1,30.6
2011-07-11,30.5,64.8,31.8
2011-07-12,30.3,67.4,31.9
2011-07-13,26.5,89.1,29.6
2011-07-14,29.5,64.4,30.8
2011-07-15,29.1,74,31.2
2011-07-16,29.7,72.3,31.7
2011-07-17,30.7,63.9,32
2011-07-18,32.1,57.1,32.8
2011-07-19,31.6,54.4,32
2011-07-20,32.9,42.4,32.1
2011-07-21,27.2,57.8,27.9
2011-07-22,24.8,57.8,25.6
2011-07-23,27,67.8,28.6
2011-07-24,26.4,70.2,28.2
2011-07-25,28,68.7,29.6
2011-07-26,29,73.5,31.1
2011-07-27,26.4,90,29.6
2011-07-28,29.2,75.3,31.4
2011-07-29,30.9,65,32.3
2011-07-30,31.7,61.4,32.8
2011-07-31,28.7,71.2,30.6
2011-08-01,27.5,83.1,30.3
2011-08-02,30,72.4,32
2011-08-03,30.7,70.9,32.6
2011-08-04,31,65.8,32.5
2011-08-05,32.2,60.2,33.2
2011-08-06,30.6,70.8,32.5
2011-08-07,28.9,71.4,30.8
2011-08-08,28.5,71.5,30.4
2011-08-09,30.1,71.8,32.1
2011-08-10,30.1,68.6,31.8
2011-08-11,31.3,66.3,32.8
2011-08-12,30.7,65.3,32.1
2011-08-13,30,71.6,31.9
2011-08-14,29.3,76.1,31.6
2011-08-15,30.3,64.1,31.6
2011-08-16,29.2,72.5,31.2
2011-08-17,29.6,69.7,31.4
2011-08-18,29.6,67,31.2
2011-08-19,23.9,85.8,26.8
2011-08-20,22.9,76,25.1
2011-08-21,27.2,61.5,28.3
2011-08-22,24.2,78.2,26.5
2011-08-23,22.5,89.4,25.6
2011-08-24,25.4,72.5,27.3
2011-08-25,28,64.1,29.3
2011-08-26,28.5,66.5,30
2011-08-27,29.6,59.6,30.5
2011-08-28,29.9,62.4,31.1
2011-08-29,30.1,59.8,31.1
2011-08-30,29.3,66.2,30.8
2011-08-31,29.8,57.8,30.6
2011-09-01,31.2,55.1,31.7
2011-09-02,27.5,67.3,29.1
2011-09-03,28.7,54.5,29.1
2011-09-04,29,57.3,29.7
2011-09-05,28.7,51.3,28.9
2011-09-06,27,59.1,27.9
2011-09-07,28.3,43.4,27.8
2011-09-08,28.3,55.8,28.9
2011-09-09,29.7,56.5,30.3
2011-09-10,24.2,60.1,25.2
2011-09-11,24.9,89.7,28.1
2011-09-12,29.3,73.6,31.4
2011-09-13,28.8,69.2,30.5
2011-09-14,30.3,52.9,30.6
2011-09-15,30.6,65.3,32
2011-09-16,31.6,57.1,32.3
2011-09-17,30.3,60,31.3
2011-09-18,28,63.1,29.2
2011-09-19,21.3,64,22.6
2011-09-20,20,62.9,21.2
2011-09-21,24.3,41,23.7
2011-09-22,24.7,36.9,23.7
2011-09-23,25.5,38,24.5
2011-09-24,25.8,47.7,25.7
2011-09-25,25.5,49.4,25.6
2011-09-26,25.9,42.5,25.3
2011-09-27,27.2,50.6,27.4
2011-09-28,25.5,51.8,25.8
2011-09-29,23.1,84.4,25.8
2011-09-30,22.4,89.2,25.4
2011-10-18,9.8,10.8,8.3
2011-10-25,8.3,19.1,5.3
2011-10-26,7.7,23.4,4.1
2011-11-14,9.1,14,6.9
2011-11-15,9.2,24.5,6
2011-11-16,9.9,14.8,7.8
2011-11-20,3.3,7.9,1.2
2011-11-21,1.3,12.6,-2.4
2011-11-22,3.3,15.8,-0.5
2011-11-23,4.2,27.7,-0.8
2011-11-24,2.5,17.3,-1.7
2011-11-25,1.7,24.1,-3.6
2011-11-26,6,20.9,2.2
2011-11-27,9.1,9,7.7
2011-12-01,6.1,30.6,1.4
2011-12-02,6,27.4,1.6
2011-12-03,7.6,26.3,3.7
2011-12-04,5.1,14,2
2011-12-05,3.6,23,-1.1
2011-12-06,7,20.5,3.5
2011-12-07,6.4,20.9,2.7
2011-12-08,2.1,34.2,-4.1
2011-12-09,-0.1,29.5,-6.6
2011-12-10,-0.7,19.4,-6
2011-12-11,1.6,18.4,-3
2011-12-12,3.6,15.8,-0.1
2011-12-13,4,11.5,1.1
2011-12-14,7.3,20.9,3.9
2011-12-15,-1.5,16.6,-6.6
2011-12-16,-3.1,12.6,-7.7
2011-12-17,-5.4,14.8,-11
2011-12-18,-1.5,13.7,-6
2011-12-19,-1.1,26.3,-7.5
2011-12-20,1.2,27.7,-4.7
2011-12-21,3.5,14.8,-0.1
2011-12-22,-3,28.1,-10.2
2011-12-23,-5.1,15.8,-10.9
2011-12-24,-2.2,21.6,-8.3
2011-12-25,-4.1,20.9,-10.6
2011-12-26,-4.4,16.6,-10.2
2011-12-27,-4.1,19.8,-10.4
2011-12-28,1.5,20.9,-3.5
2011-12-29,2.7,13.7,-0.9
2011-12-30,1.1,12.6,-2.6
2012-01-01,-1.5,24.5,-7.8
2012-01-02,-3.3,32.8,-11.1
2012-01-03,-1.2,21.2,-6.9
2012-01-04,-2.9,19.1,-8.8
2012-01-05,-4.1,36.4,-12.5
2012-01-06,-2.1,22,-8.2
2012-01-07,-0.2,19.1,-5.4
2012-01-08,2,16.6,-2.2
2012-01-09,0.7,36.4,-6.2
2012-01-10,0.2,15.5,-4.3
2012-01-11,-2.6,23.8,-9.1
2012-01-12,-5,27.7,-12.7
2012-01-13,-1.8,16.2,-6.9
2012-01-14,-0.1,26.3,-6.2
2012-01-15,1.7,22.7,-3.5
2012-01-16,4.3,18,0.4
2012-01-17,5,17.3,1.4
2012-01-18,6.7,20.9,3.1
2012-01-19,6.7,20.2,3.2
2012-01-20,6.2,20.5,2.5
2012-01-21,6,23.8,1.9
2012-01-22,-1.9,29.2,-8.9
2012-01-23,-6,17.6,-12.4
2012-01-24,-6.1,14.8,-11.9
2012-01-25,-4.4,19.4,-10.7
2012-01-26,-4.4,23,-11.3
2012-01-27,0.5,10.1,-2.7
2012-01-28,2.4,22.3,-2.5
2012-01-29,1.7,21.6,-3.3
2012-01-30,-0.5,26.3,-6.7
2012-02-01,-5.5,23.4,-12.7
2012-02-02,-9,22.7,-17.1
2012-02-03,-9.2,29.9,-18.5
2012-02-04,-2.9,15.5,-8.1
2012-02-05,1.4,19.4,-3.4
2012-02-06,3.1,20.2,-1.4
2012-02-07,-5.6,15.1,-11.3
2012-02-08,-7.5,13,-13.2
2012-02-09,-3.7,16.9,-9.4
2012-02-10,-1.2,13,-5.5
2012-02-11,-1.5,16.6,-6.6
2012-02-12,-2.2,17.3,-7.6
2012-02-13,2.3,17.3,-2
2012-02-14,4.8,6.1,3.5
2012-02-15,5.4,34.2,0.2
2012-02-16,1.5,21.6,-3.6
2012-02-17,-3.3,16.2,-8.7
2012-02-18,-5.9,16.9,-12.1
2012-02-19,-5.3,14.4,-10.8
2012-02-20,-1.8,19.1,-7.4
2012-02-21,2.9,17.3,-1.2
2012-02-22,4.5,13,1.5
2012-02-23,7.1,22,3.5
2012-02-24,5.5,15.8,2.2
2012-02-25,3.1,15.5,-0.7
2012-02-26,1.7,18,-2.8
2012-02-27,-1.3,20.5,-7
2012-02-28,2.6,15.5,-1.3
2012-03-01,6.2,13.7,3.4
2012-03-02,6.9,18.4,3.6
2012-03-03,5.8,26.6,1.4
2012-03-04,5.8,23,1.7
2012-03-05,5.6,20.9,1.7
2012-03-06,6.1,21.2,2.3
2012-03-07,3.4,25.2,-1.6
2012-03-08,6.8,16.6,3.7
2012-03-09,4.7,16.9,1.1
2012-03-10,5.5,16.6,2.1
2012-03-11,-0.9,16.6,-5.8
2012-03-12,-2.7,19.4,-8.6
2012-03-13,0.1,24.5,-5.7
2012-03-14,2.8,11.9,-0.4
2012-03-15,7.3,18.7,4.1
2012-03-16,7.3,14.8,4.6
2012-03-17,10,16.9,7.7
2012-03-18,8.9,6.8,8
2012-03-19,4.5,15.5,1.1
2012-03-20,4.1,19.1,0
2012-03-21,3.3,27,-1.9
2012-03-22,5.7,11.9,3.1
2012-03-23,7.2,22.3,3.6
2012-03-24,4.1,20.2,-0.1
2012-03-25,2.4,19.4,-2.1
2012-03-26,0.8,11.2,-2.7
2012-03-27,5.8,9.4,3.7
2012-03-28,9,17.3,6.4
2012-03-29,8.8,12.2,6.8
2012-04-01,2.8,11.9,-0.4
2012-04-02,7.1,11.2,4.9
2012-04-03,4.8,33.1,-0.5
2012-04-04,3.8,19.4,-0.4
2012-04-05,8.3,29.2,4.4
2012-04-06,4.6,11.9,1.8
2012-04-07,3,17.3,-1.1
2012-04-08,9.1,25.6,5.7
2012-04-12,10,9.4,8.7
2012-04-14,10,16.9,7.7
2012-04-18,9.9,14.8,7.8
2012-05-01,20.4,62.1,21.5
2012-05-02,19.6,70.5,21.4
2012-05-03,20.7,77.5,22.9
2012-05-04,19.9,70.7,21.7
2012-05-05,24.8,47.2,24.7
2012-05-06,25.2,21.8,22.5
2012-05-07,26.8,33.4,25.3
2012-05-08,23.3,60.2,24.3
2012-05-09,22.3,61,23.4
2012-05-10,19.5,56.3,20.3
2012-05-11,16.3,53.8,17
2012-05-12,17.5,54.4,18.2
2012-05-13,20.3,53.8,20.9
2012-05-14,18.7,80.9,21.1
2012-05-15,25.3,48.7,25.4
2012-05-16,24.1,42.7,23.7
2012-05-17,23.2,44.8,23
2012-05-18,21.7,44.1,21.5
2012-05-19,21.8,37.8,21
2012-05-20,24,55.1,24.6
2012-05-21,26.1,37.5,25
2012-05-22,25.7,40.6,25
2012-05-23,28.2,31.2,26.4
2012-05-24,25.5,43.6,25.1
2012-05-25,21.2,63.6,22.5
2012-05-26,25.7,42.9,25.2
2012-05-27,27.8,29.9,25.8
2012-05-28,24.6,41.9,24.1
2012-05-29,23.1,66.8,24.6
2012-05-30,23,60.1,24
2012-05-31,23.5,57.2,24.3
2012-06-01,23.2,58.4,24.1
2012-06-02,25.3,45.7,25.1
2012-06-03,23.9,57.9,24.7
2012-06-04,25.1,61.8,26.2
2012-06-05,26.9,52.4,27.2
2012-06-06,27.8,43.4,27.3
2012-06-07,26,63.1,27.2
2012-06-08,20.8,88.4,23.8
2012-06-09,24.3,64.2,25.6
2012-06-10,24.6,62.5,25.8
2012-06-11,24.6,60.3,25.6
2012-06-12,27.3,55.8,27.9
2012-06-13,25.1,55.2,25.7
2012-06-14,25.6,53.5,26.1
2012-06-15,24.1,62.7,25.3
2012-06-16,25.2,66.8,26.7
2012-06-17,26,65.2,27.4
2012-06-18,23.4,67.9,25
2012-06-19,24.2,65,25.6
2012-06-20,23.8,65.5,25.2
2012-06-21,26.3,57.5,27.1
2012-06-22,25.3,65.7,26.7
2012-06-23,25.7,65.5,27.1
2012-06-24,23.3,69.3,25
2012-06-25,24.8,56.7,25.5
2012-06-26,22,63.5,23.3
2012-06-27,20.1,77.9,22.4
2012-06-28,27.6,53.4,28
2012-06-29,26.4,62.8,27.6
2012-06-30,24.7,89,27.8
2012-07-01,29.9,56.2,30.5
2012-07-02,28.5,61.3,29.6
2012-07-03,28.2,63.2,29.4
2012-07-04,27.9,62.3,29.1
2012-07-05,26.4,79.2,28.9
2012-07-06,24.5,91.6,27.8
2012-07-07,24.5,67.8,26.1
2012-07-08,26.3,64,27.6
2012-07-09,25.8,76.2,28
2012-07-10,26.8,73,28.8
2012-07-11,24.6,93.2,28
2012-07-12,28.4,67.2,30
2012-07-13,24.8,92.9,28.2
2012-07-14,24.2,86.5,27.1
2012-07-15,25.4,89.9,28.6
2012-07-16,26.8,67.1,28.3
2012-07-17,27.5,71.5,29.4
2012-07-18,29,69.2,30.7
2012-07-19,28.2,75.3,30.4
2012-07-20,27.7,75,29.9
2012-07-21,28.3,72.3,30.3
2012-07-22,28.9,68.7,30.6
2012-07-23,29.8,72.2,31.8
2012-07-24,31.2,60.8,32.2
2012-07-25,30.9,67,32.5
2012-07-26,32.3,59.9,33.2
2012-07-27,31.6,62.5,32.8
2012-07-28,32.8,59.1,33.7
2012-07-29,32.4,63.5,33.7
2012-07-30,31.8,59.2,32.7
2012-07-31,32.5,56.5,33.1
2012-08-01,34.3,47.2,33.9
2012-08-02,32.9,51.5,33.1
2012-08-03,33,53.7,33.4
2012-08-04,33.5,55.2,34
2012-08-05,34,50.6,34.1
2012-08-06,33.5,53.2,33.8
2012-08-07,32,49.8,32
2012-08-08,31.1,55.4,31.6
2012-08-09,30,59.3,30.9
2012-08-10,30.6,65.2,32
2012-08-11,32.4,56.3,33
2012-08-12,31.3,64,32.6
2012-08-13,29.3,66.6,30.8
2012-08-14,29,66.3,30.5
2012-08-15,29.1,78.7,31.6
2012-08-16,31.4,67.3,33
2012-08-17,31.1,68.9,32.8
2012-08-18,31.9,62.2,33.1
2012-08-19,32.4,59.3,33.3
2012-08-20,31.1,61.4,32.2
2012-08-21,31.4,65.1,32.8
2012-08-22,27.4,76.7,29.7
2012-08-23,23.6,89,26.7
2012-08-24,24.3,83.3,27
2012-08-25,31.1,61.4,32.2
2012-08-26,32.2,58.8,33.1
2012-08-27,31.2,61.3,32.3
2012-08-28,28.6,66,30.1
2012-08-29,30.1,63.5,31.4
2012-08-30,28.2,72.6,30.2
2012-08-31,26.1,60.2,27.1
2012-09-01,27.3,61.2,28.4
2012-09-02,28.5,56.7,29.2
2012-09-03,28.4,65.5,29.8
2012-09-04,28.7,68.5,30.4
2012-09-05,29.1,57,29.8
2012-09-06,28.4,52.8,28.7
2012-09-07,28.4,60.2,29.4
2012-09-08,26.8,72.7,28.8
2012-09-09,22.9,90.1,26
2012-09-10,25.2,67.8,26.8
2012-09-11,26.5,55.7,27.1
2012-09-12,26.3,57,27
2012-09-13,28,55.7,28.6
2012-09-14,23,92.5,26.3
2012-09-15,20.3,83,22.9
2012-09-16,21.2,85.7,24
2012-09-17,25,77.5,27.3
2012-09-18,25.5,59.2,26.4
2012-09-19,26.1,52.9,26.5
2012-09-20,26.5,42.2,25.9
2012-09-21,25.3,50.3,25.5
2012-09-22,26.2,56.1,26.8
2012-09-23,26.5,50.7,26.7
2012-09-24,26.1,55.8,26.7
2012-09-25,25.8,47.2,25.7
2012-09-26,26.4,49.1,26.5
2012-09-27,25.8,54.4,26.3
2012-09-28,24.9,54.9,25.5
2012-09-29,25.3,39.3,24.5
2012-09-30,24.5,41.7,24
2012-10-18,9.3,17.6,6.7
2012-11-01,8.7,20.2,5.7
2012-11-02,6.7,24.5,2.7
2012-11-03,8.6,8.3,7.3
2012-11-07,8.6,10.4,6.9
2012-11-08,9.1,15.5,6.7
2012-11-11,9.1,29.5,5.4
2012-11-12,8.8,33.8,4.7
2012-11-13,8.2,24.8,4.6
2012-11-14,5.3,22.7,1.1
2012-11-15,4.3,22,-0.1
2012-11-16,7.9,18,4.9
2012-11-17,6,11.9,3.5
2012-11-18,4.7,20.9,0.6
2012-11-19,6.8,19.1,3.4
2012-11-20,3.1,11.2,0.1
2012-11-21,3.8,5.8,2.4
2012-11-22,8.6,23.8,5.2
2012-11-23,8.1,20.5,4.9
2012-11-24,4,20.5,-0.3
2012-11-25,2.8,20.5,-1.8
2012-11-26,4.2,27.4,-0.8
2012-11-27,0.6,11.9,-3.1
2012-11-28,4.8,16.6,1.3
2012-11-29,6.2,22.7,2.3
2012-12-01,1.8,23.8,-3.5
2012-12-02,5.3,20.2,1.4
2012-12-03,6.2,27.7,1.8
2012-12-04,1.8,23,-3.4
2012-12-05,0.9,11.2,-2.5
2012-12-06,-2.2,15.5,-7.2
2012-12-07,0.1,18,-4.8
2012-12-08,0,19.4,-5.2
2012-12-09,-4.9,19.1,-11.3
2012-12-10,-4.3,19.8,-10.6
2012-12-11,-3,23.8,-9.6
2012-12-12,-1.8,22,-7.8
2012-12-13,1.5,12.6,-2.1
2012-12-14,5.6,7.9,3.9
2012-12-15,7.5,22.3,4
2012-12-16,5.4,20.2,1.5
2012-12-17,3.2,14.8,-0.4
2012-12-18,-2,29.9,-9.1
2012-12-19,-5.1,29.5,-13.1
2012-12-20,-2.5,24.1,-9
2012-12-21,3.4,21.6,-1.2
2012-12-22,1.2,17.6,-3.4
2012-12-23,-5.8,13.3,-11.2
2012-12-24,-7.4,14.8,-13.5
2012-12-25,-2.1,18.7,-7.7
2012-12-26,-6.1,26.3,-13.9
2012-12-27,-1.8,24.5,-8.2
2012-12-28,1.5,21.6,-3.6
2012-12-29,3.8,20.5,-0.5
2012-12-30,-3.7,21.6,-10.2
2013-01-01,-2.4,9.7,-6.1
2013-01-02,-5.6,17.6,-11.9
2013-01-03,-7,29.9,-15.6
2013-01-04,-8,23,-15.9
2013-01-05,-3.7,28.8,-11.2
2013-01-06,-2.6,27.7,-9.6
2013-01-07,-1.1,24.5,-7.3
2013-01-08,-0.8,20.2,-6.3
2013-01-09,-3.8,28.8,-11.3
2013-01-10,-5.8,21.2,-12.8
2013-01-11,-5,31.3,-13.2
2013-01-12,2.1,24.5,-3.2
2013-01-13,1.5,7.6,-0.9
2013-01-14,2.8,17.6,-1.4
2013-01-15,1.4,14.8,-2.7
2013-01-16,0.9,19.8,-4.1
2013-01-17,-1.4,21.6,-7.2
2013-01-18,-4,25.2,-11.1
2013-01-19,-2.7,21.6,-8.9
2013-01-20,1.5,11.9,-2
2013-01-21,7.2,15.5,4.4
2013-01-22,5.4,19.8,1.6
2013-01-23,4.6,20.2,0.5
2013-01-24,1.4,20.2,-3.5
2013-01-25,-2.9,18.7,-8.7
2013-01-26,-4.1,18,-10.1
2013-01-27,-5,15.8,-10.8
2013-01-28,-4,15.8,-9.5
2013-01-29,1.8,13.3,-1.9
2013-01-30,4.3,6.8,2.7
2013-02-01,9.7,11.5,8
2013-02-02,3.5,17.3,-0.5
2013-02-03,0.7,15.1,-3.6
2013-02-04,4.3,28.1,-0.7
2013-02-05,4.4,19.8,0.3
2013-02-06,1.1,11.2,-2.3
2013-02-07,-6.7,18.4,-13.4
2013-02-08,-10.6,20.9,-18.8
2013-02-09,-3.9,25.2,-10.9
2013-02-10,-3.1,20.9,-9.3
2013-02-11,-1.8,11.5,-5.9
2013-02-12,-0.2,15.5,-4.8
2013-02-13,-2.3,21.6,-8.4
2013-02-14,1.8,18.4,-2.7
2013-02-15,1.2,13.3,-2.6
2013-02-16,-3.2,27.7,-10.4
2013-02-17,1.5,6.1,-0.3
2013-02-18,5.1,16.6,1.6
2013-02-19,0.1,10.8,-3.4
2013-02-20,-2.9,12.2,-7.4
2013-02-21,-1.1,10.1,-4.7
2013-02-22,1.9,8.6,-0.7
2013-02-23,-0.5,16.2,-5.3
2013-02-24,-0.2,12.6,-4.2
2013-02-25,3.9,6.5,2.3
2013-02-26,6,6.8,4.6
2013-02-27,5.5,17.3,2
2013-03-01,1.4,22.3,-3.8
2013-03-02,-1,33.8,-8.2
2013-03-03,1.8,17.3,-2.6
2013-03-04,2.6,17.3,-1.6
2013-03-05,3.7,16.6,-0.1
2013-03-06,6.6,20.5,3
2013-03-08,8,8.6,6.5
2013-03-09,9.4,7.9,8.3
2013-03-10,8.7,12.2,6.7
2013-03-11,4.9,12.6,2
2013-03-12,6.1,12.2,3.6
2013-03-13,5.3,19.4,1.5
2013-03-14,3.6,18.4,-0.5
2013-03-15,4.3,16.6,0.6
2013-03-16,8.6,17.6,5.9
2013-03-17,7.9,4.7,7.5
2013-03-19,9.8,13.7,7.8
2013-03-20,4.3,16.2,0.7
2013-03-21,-0.4,24.8,-6.4
2013-03-22,5.8,26.3,1.4
2013-03-23,5.6,20.2,1.8
2013-03-24,8.4,13.7,6.1
2013-03-25,6.1,20.2,2.4
2013-03-26,4.1,8.6,1.9
2013-03-27,7.7,6.5,6.7
2013-03-28,9.9,20.9,7.2
2013-03-29,9.4,24.5,6.2
2013-03-30,7.3,6.8,6.1
2013-04-01,7.2,8.3,5.6
2013-04-02,7.8,25.2,4.1
2013-04-03,7,25.6,3
2013-04-05,9,15.5,6.6
2013-04-06,4.2,27.4,-0.8
2013-04-07,3.7,26.6,-1.3
2013-04-08,4.1,24.1,-0.5
2013-04-09,7.4,23.4,3.7
2013-04-10,3.9,13,0.7
2013-04-11,5.6,18.4,2
2013-04-12,6.4,18,3.1
2013-04-13,6.2,10.1,4.1
2013-04-15,6.1,27,1.7
2013-04-17,10,11.2,8.4
2013-04-18,10,11.2,8.4
2013-04-19,8.1,15.5,5.5
2013-04-20,6.5,14.8,3.6
2013-04-21,5.6,20.9,1.7
2013-04-22,8.1,8.6,6.6
2013-05-01,15.6,47.5,15.9
2013-05-02,16.6,55,17.4
2013-05-03,17.4,52.1,17.9
2013-05-04,21.3,36.1,20.4
2013-05-05,24,31,22.4
2013-05-06,27.1,19.6,23.9
2013-05-07,18.5,49.3,18.8
2013-05-08,20.3,51.2,20.7
2013-05-09,23.1,58.3,24
2013-05-10,23.1,66.6,24.6
2013-05-11,24.7,38,23.8
2013-05-12,23.6,52.7,24
2013-05-13,22.1,55.6,22.8
2013-05-14,23.9,49.4,24.1
2013-05-15,23.6,70.6,25.4
2013-05-16,16.5,60.9,17.7
2013-05-17,20.5,50.4,20.8
2013-05-18,20.1,62.4,21.3
2013-05-19,20.2,86,23
2013-05-20,21.6,69.1,23.3
2013-05-21,18.1,26.3,16.6
2013-05-22,25.2,48.3,25.2
2013-05-23,24,57.1,24.8
2013-05-24,27.9,40.5,27.1
2013-05-25,23.9,57.9,24.7
2013-05-26,24.9,61,26
2013-05-27,22.4,66.9,23.9
2013-05-28,20.8,91.6,24
2013-05-29,23.9,64.7,25.2
2013-05-30,24.4,47.8,24.4
2013-05-31,24.4,41.8,23.9
2013-06-01,21.9,53.1,22.4
2013-06-02,24.2,54.4,24.7
2013-06-03,24.9,50.3,25.1
2013-06-04,27.1,44.6,26.7
2013-06-05,26.1,52.5,26.4
2013-06-06,25.7,55,26.3
2013-06-07,23.9,59.7,24.9
2013-06-08,24.7,54.2,25.2
2013-06-09,23.7,61,24.8
2013-06-10,26.2,52.8,26.6
2013-06-11,23.4,66.6,24.9
2013-06-12,25.2,74.3,27.2
2013-06-13,24.5,78.1,26.8
2013-06-14,23.7,84,26.4
2013-06-15,26.3,67.3,27.9
2013-06-16,25.3,73.1,27.3
2013-06-17,27.7,56.5,28.4
2013-06-18,23.2,97.9,26.9
2013-06-19,23,97.9,26.7
2013-06-20,25.7,72.7,27.7
2013-06-21,23.9,69.4,25.6
2013-06-22,25.7,66.1,27.1
2013-06-23,23.9,74.8,26
2013-06-24,26.6,58.2,27.4
2013-06-25,25,61.6,26.1
2013-06-26,27.2,59.7,28.1
2013-06-27,26.3,61.9,27.4
2013-06-28,27.2,56,27.8
2013-06-29,27,59.1,27.9
2013-06-30,27.1,59.8,28.1
2013-07-01,27.4,66.7,28.9
2013-07-02,25.3,91.6,28.6
2013-07-03,26.2,77.9,28.5
2013-07-04,25.3,83.4,28
2013-07-05,24.1,87.9,27.1
2013-07-06,26.4,75.2,28.5
2013-07-07,25.2,88.4,28.3
2013-07-08,27.7,75.4,29.9
2013-07-09,29,64.7,30.3
2013-07-10,28.7,62.9,29.9
2013-07-11,29.1,61.8,30.2
2013-07-12,30.5,58.9,31.4
2013-07-13,30.1,65,31.5
2013-07-14,30.1,64.8,31.5
2013-07-15,29.7,67.3,31.3
2013-07-16,29.4,66.7,30.9
2013-07-17,29.3,61.4,30.4
2013-07-18,30.8,55.1,31.3
2013-07-19,28.4,68.7,30.1
2013-07-20,31.2,60,32.2
2013-07-21,31.1,56.9,31.8
2013-07-22,31.9,53,32.2
2013-07-23,28.7,71.1,30.6
2013-07-24,27.8,68.8,29.5
2013-07-25,29.3,55.2,29.8
2013-07-26,31.3,53.6,31.7
2013-07-27,31.4,46.5,31.1
2013-07-28,29.1,67.1,30.6
2013-07-29,31.8,57.9,32.6
2013-07-30,29.8,66.5,31.3
2013-07-31,31.2,60,32.2
2013-08-01,31.1,64.2,32.4
2013-08-02,31.3,62.7,32.5
2013-08-03,31.3,61.6,32.4
2013-08-04,33.1,54.5,33.5
2013-08-05,34.2,46.2,33.8
2013-08-06,31.8,60.6,32.8
2013-08-07,33.2,56,33.8
2013-08-08,31.2,63.1,32.4
2013-08-09,31.9,61.3,33
2013-08-10,33.9,45.4,33.4
2013-08-11,32.8,52.6,33.1
2013-08-12,32.4,50.2,32.4
2013-08-13,32.6,49.6,32.6
2013-08-14,32.2,51.5,32.4
2013-08-15,34.3,40.3,33.2
2013-08-16,33.4,45.6,32.9
2013-08-17,33.1,49.8,33
2013-08-18,34.1,41.9,33.2
2013-08-19,35,39.4,33.8
2013-08-20,33.9,50.3,33.9
2013-08-21,33.3,49.7,33.3
2013-08-22,31.8,63.7,33.1
2013-08-23,30.3,64.3,31.6
2013-08-24,26.7,80.9,29.3
2013-08-25,30.6,45.5,30.2
2013-08-26,30.2,47,29.9
2013-08-27,33,37.9,31.6
2013-08-28,30.9,56.8,31.6
2013-08-29,31.9,57.4,32.6
2013-08-30,27.1,67.8,28.7
2013-08-31,27.8,60.6,28.8
2013-09-01,28.5,52.1,28.8
2013-09-02,28.9,45,28.5
2013-09-03,24.1,66.8,25.6
2013-09-04,28.2,39.1,27.2
2013-09-05,26.4,46.2,26.2
2013-09-06,21.5,76.8,23.7
2013-09-07,22.4,78.7,24.7
2013-09-08,27.3,53.3,27.7
2013-09-09,27.5,54.6,28
2013-09-10,28.8,49.8,28.8
2013-09-11,27.6,61.6,28.7
2013-09-12,28,60.7,29
2013-09-13,29.6,62.7,30.8
2013-09-14,29.7,63,30.9
2013-09-15,31.4,35.9,29.9
2013-09-16,27.7,42.2,27.1
2013-09-17,28,46.6,27.8
2013-09-18,28.5,52.2,28.8
2013-09-19,28.3,47.8,28.2
2013-09-20,30.3,43.6,29.7
2013-09-21,29,61.2,30.1
2013-09-22,29.3,52,29.5
2013-09-23,27.9,48.8,27.9
2013-09-24,28,54.3,28.5
2013-09-25,25.4,64.9,26.8
2013-09-26,24.7,39.8,24
2013-09-27,25.4,44.1,25
